0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000
-0.000001,0.000620,-1.000646,0.000025,-0.000000,0.000001
-0.000002,0.001859,-1.001937,0.000075,-0.000001,0.000004
-0.000004,0.003717,-1.003872,0.000148,-0.000002,0.000007
-0.000007,0.006194,-1.006447,0.000240,-0.000004,0.000012
-0.000011,0.009289,-1.009656,0.000349,-0.000006,0.000018
-0.000017,0.013000,-1.013494,0.000468,-0.000009,0.000026
-0.000026,0.017326,-1.017952,0.000590,-0.000014,0.000035
-0.000039,0.022266,-1.023020,0.000708,-0.000021,0.000045
-0.000056,0.027818,-1.028688,0.000812,-0.000030,0.000057
-0.000078,0.033979,-1.034943,0.000892,-0.000042,0.000071
-0.000107,0.040748,-1.041771,0.000936,-0.000058,0.000087
-0.000143,0.048121,-1.049156,0.000931,-0.000077,0.000104
-0.000189,0.056095,-1.057082,0.000863,-0.000102,0.000124
-0.000245,0.064669,-1.065531,0.000717,-0.000132,0.000145
-0.000313,0.073839,-1.074483,0.000475,-0.000169,0.000169
-0.000395,0.083602,-1.083917,0.000120,-0.000213,0.000195
-0.000493,0.093953,-1.093812,-0.000366,-0.000266,0.000224
-0.000608,0.104890,-1.104142,-0.001004,-0.000328,0.000256
-0.000742,0.116409,-1.114884,-0.001815,-0.000401,0.000290
-0.000899,0.128506,-1.126012,-0.002821,-0.000485,0.000327
-0.001079,0.141176,-1.137498,-0.004046,-0.000583,0.000368
-0.001285,0.154417,-1.149314,-0.005515,-0.000694,0.000411
-0.001519,0.168223,-1.161430,-0.007252,-0.000820,0.000458
-0.001784,0.182590,-1.173815,-0.009284,-0.000964,0.000509
-0.002083,0.197514,-1.186438,-0.011639,-0.001125,0.000563
-0.002418,0.212989,-1.199266,-0.014345,-0.001306,0.000621
-0.002791,0.229012,-1.212264,-0.017432,-0.001507,0.000682
-0.003207,0.245578,-1.225397,-0.020931,-0.001732,0.000748
-0.003667,0.262680,-1.238628,-0.024872,-0.001980,0.000817
-0.004175,0.280315,-1.251921,-0.029288,-0.002254,0.000891
-0.004733,0.298475,-1.265237,-0.034211,-0.002556,0.000969
-0.005346,0.317156,-1.278537,-0.039677,-0.002886,0.001051
-0.006017,0.336351,-1.291779,-0.045718,-0.003248,0.001138
-0.006748,0.356054,-1.304922,-0.052371,-0.003643,0.001229
-0.007544,0.376258,-1.317923,-0.059671,-0.004072,0.001325
-0.008408,0.396955,-1.330740,-0.067655,-0.004538,0.001426
-0.009344,0.418137,-1.343326,-0.076360,-0.005042,0.001531
-0.010355,0.439795,-1.355635,-0.085823,-0.005588,0.001641
-0.011446,0.461921,-1.367622,-0.096082,-0.006176,0.001757
-0.012620,0.484504,-1.379238,-0.107176,-0.006809,0.001877
-0.013883,0.507533,-1.390433,-0.119142,-0.007489,0.002003
-0.015236,0.530995,-1.401157,-0.132019,-0.008218,0.002134
-0.016686,0.554877,-1.411359,-0.145845,-0.008999,0.002270
-0.018235,0.579166,-1.420987,-0.160659,-0.009834,0.002412
-0.019888,0.603844,-1.429987,-0.176499,-0.010724,0.002560
-0.021650,0.628895,-1.438304,-0.193402,-0.011672,0.002715
-0.023523,0.654299,-1.445883,-0.211405,-0.012681,0.002875
-0.025513,0.680035,-1.452667,-0.230545,-0.013751,0.003043
-0.027623,0.706080,-1.458599,-0.250856,-0.014886,0.003217
-0.029856,0.732410,-1.463619,-0.272374,-0.016087,0.003399
-0.032216,0.758996,-1.467669,-0.295130,-0.017357,0.003588
-0.034707,0.785811,-1.470688,-0.319158,-0.018695,0.003785
-0.037331,0.812820,-1.472614,-0.344488,-0.020105,0.003992
-0.040091,0.839990,-1.473386,-0.371147,-0.021588,0.004207
-0.042989,0.867284,-1.472940,-0.399162,-0.023143,0.004432
-0.046026,0.894661,-1.471213,-0.428559,-0.024774,0.004667
-0.049204,0.922077,-1.468140,-0.459358,-0.026479,0.004913
-0.052524,0.949488,-1.463657,-0.491582,-0.028259,0.005171
-0.055985,0.976842,-1.457697,-0.525247,-0.030115,0.005442
-0.059588,1.004090,-1.450195,-0.560368,-0.032045,0.005725
-0.063330,1.031175,-1.441083,-0.596960,-0.034048,0.006022
-0.067210,1.058040,-1.430295,-0.635033,-0.036125,0.006333
-0.071225,1.084624,-1.417761,-0.674595,-0.038272,0.006659
-0.075372,1.110864,-1.403415,-0.715654,-0.040489,0.007002
-0.079647,1.136693,-1.387184,-0.758214,-0.042773,0.007360
-0.084046,1.162043,-1.369000,-0.802278,-0.045121,0.007736
-0.088564,1.186843,-1.348791,-0.847849,-0.047530,0.008129
-0.093195,1.211022,-1.326482,-0.894928,-0.049998,0.008539
-0.097933,1.234505,-1.302000,-0.943517,-0.052521,0.008967
-0.102772,1.257216,-1.275266,-0.993618,-0.055096,0.009413
-0.107705,1.279080,-1.246202,-1.045234,-0.057718,0.009877
-0.112727,1.300017,-1.214723,-1.098370,-0.060384,0.010357
-0.117829,1.319949,-1.180744,-1.153034,-0.063090,0.010854
-0.123005,1.338799,-1.144171,-1.209239,-0.065833,0.011366
-0.128248,1.356486,-1.104908,-1.267001,-0.068607,0.011891
-0.133550,1.372931,-1.062852,-1.326342,-0.071410,0.012428
-0.138904,1.388056,-1.017892,-1.387292,-0.074237,0.012975
-0.144303,1.401783,-0.969911,-1.449886,-0.077083,0.013528
-0.149738,1.414033,-0.918782,-1.514170,-0.079945,0.014084
-0.155200,1.424730,-0.864373,-1.580196,-0.082818,0.014639
-0.160679,1.433802,-0.806543,-1.648026,-0.085695,0.015188
-0.166165,1.441178,-0.745149,-1.717726,-0.088573,0.015725
-0.171646,1.446795,-0.680047,-1.789370,-0.091443,0.016243
-0.177108,1.450600,-0.611104,-1.863027,-0.094299,0.016734
-0.182539,1.452557,-0.538211,-1.938761,-0.097136,0.017187
-0.187928,1.452654,-0.461301,-2.016611,-0.099946,0.017590
-0.193271,1.450920,-0.380387,-2.096577,-0.102729,0.017928
-0.198577,1.447439,-0.295599,-2.178592,-0.105490,0.018180
-0.203879,1.442372,-0.207243,-2.262492,-0.108245,0.018321
-0.209252,1.435986,-0.115857,-2.347976,-0.111035,0.018319
-0.214824,1.428664,-0.022257,-2.434588,-0.113925,0.018135
-0.220792,1.420914,0.072464,-2.521714,-0.117019,0.017723
-0.227407,1.413331,0.167007,-2.608628,-0.120446,0.017033
-0.234939,1.406535,0.260018,-2.694581,-0.124347,0.016017
-0.243618,1.401091,0.350277,-2.778912,-0.128842,0.014638
-0.253573,1.397440,0.436852,-2.861130,-0.134000,0.012873
-0.264801,1.395868,0.519156,-2.940946,-0.139821,0.010717
-0.277179,1.396519,0.596917,-3.018245,-0.146244,0.008182
-0.290497,1.399430,0.670089,-3.093037,-0.153163,0.005293
-0.304511,1.404570,0.738768,-3.165401,-0.160454,0.002083
-0.318978,1.411870,0.803120,-3.235451,-0.167993,-0.001415
-0.333684,1.421246,0.863332,-3.303306,-0.175671,-0.005163
-0.348448,1.432609,0.919594,-3.369077,-0.183396,-0.009129
-0.363133,1.445870,0.972077,-3.432860,-0.191095,-0.013279
-0.377635,1.460942,1.020939,-3.494736,-0.198717,-0.017586
-0.391879,1.477740,1.066317,-3.554767,-0.206221,-0.022025
-0.405813,1.496183,1.108332,-3.613001,-0.213581,-0.026573
-0.419400,1.516189,1.147092,-3.669472,-0.220776,-0.031211
-0.432617,1.537676,1.182690,-3.724199,-0.227794,-0.035921
-0.445448,1.560561,1.215211,-3.777191,-0.234627,-0.040686
-0.457882,1.584762,1.244731,-3.828448,-0.241266,-0.045491
-0.469912,1.610195,1.271321,-3.877964,-0.247709,-0.050323
-0.481533,1.636775,1.295046,-3.925722,-0.253951,-0.055169
-0.492743,1.664416,1.315968,-3.971706,-0.259990,-0.060017
-0.503538,1.693031,1.334146,-4.015892,-0.265824,-0.064855
-0.513919,1.722536,1.349638,-4.058257,-0.271450,-0.069672
-0.523884,1.752843,1.362500,-4.098776,-0.276866,-0.074460
-0.533434,1.783869,1.372790,-4.137425,-0.282073,-0.079209
-0.542570,1.815530,1.380563,-4.174181,-0.287070,-0.083910
-0.551295,1.847746,1.385877,-4.209024,-0.291856,-0.088557
-0.559613,1.880438,1.388790,-4.241935,-0.296432,-0.093143
-0.567530,1.913532,1.389360,-4.272900,-0.300799,-0.097662
-0.575050,1.946956,1.387646,-4.301910,-0.304960,-0.102110
-0.582183,1.980642,1.383708,-4.328959,-0.308918,-0.106483
-0.588937,2.014527,1.377607,-4.354044,-0.312677,-0.110779
-0.595322,2.048553,1.369402,-4.377169,-0.316240,-0.114996
-0.601350,2.082666,1.359156,-4.398342,-0.319612,-0.119133
-0.607032,2.116815,1.346927,-4.417575,-0.322799,-0.123188
-0.612381,2.150956,1.332778,-4.434883,-0.325807,-0.127164
-0.617409,2.185048,1.316768,-4.450288,-0.328641,-0.131059
-0.622131,2.219057,1.298957,-4.463812,-0.331309,-0.134877
-0.626559,2.252949,1.279402,-4.475482,-0.333817,-0.138618
-0.630708,2.286699,1.258161,-4.485330,-0.336171,-0.142284
-0.634590,2.320282,1.235290,-4.493387,-0.338379,-0.145878
-0.638218,2.353680,1.210843,-4.499688,-0.340446,-0.149403
-0.641606,2.386875,1.184875,-4.504270,-0.342380,-0.152860
-0.644766,2.419855,1.157435,-4.507170,-0.344187,-0.156253
-0.647710,2.452609,1.128575,-4.508429,-0.345872,-0.159585
-0.650448,2.485130,1.098342,-4.508087,-0.347443,-0.162858
-0.652993,2.517413,1.066782,-4.506184,-0.348903,-0.166075
-0.655353,2.549454,1.033942,-4.502761,-0.350260,-0.169238
-0.657539,2.581252,0.999863,-4.497861,-0.351517,-0.172351
-0.659560,2.612806,0.964590,-4.491525,-0.352679,-0.175417
-0.661424,2.644117,0.928164,-4.483795,-0.353751,-0.178436
-0.663139,2.675186,0.890625,-4.474713,-0.354738,-0.181413
-0.664712,2.706017,0.852015,-4.464322,-0.355642,-0.184350
-0.666150,2.736610,0.812374,-4.452663,-0.356467,-0.187248
-0.667458,2.766968,0.771746,-4.439781,-0.357216,-0.190110
-0.668643,2.797091,0.730173,-4.425719,-0.357893,-0.192939
-0.669709,2.826980,0.687702,-4.410522,-0.358500,-0.195736
-0.670661,2.856633,0.644382,-4.394239,-0.359039,-0.198504
-0.671503,2.886047,0.600267,-4.376917,-0.359513,-0.201245
-0.672240,2.915216,0.555417,-4.358610,-0.359923,-0.203960
-0.672874,2.944132,0.509895,-4.339372,-0.360272,-0.206653
-0.673408,2.972781,0.463775,-4.319263,-0.360560,-0.209324
-0.673846,3.001148,0.417137,-4.298346,-0.360789,-0.211976
-0.674191,3.029215,0.370070,-4.276691,-0.360961,-0.214611
-0.674444,3.056957,0.322674,-4.254369,-0.361077,-0.217231
-0.674610,3.084345,0.275054,-4.231460,-0.361138,-0.219838
-0.674689,3.111349,0.227327,-4.208046,-0.361146,-0.222434
-0.674687,3.137934,0.179614,-4.184212,-0.361102,-0.225021
-0.674604,3.164061,0.132042,-4.160046,-0.361008,-0.227601
-0.674446,3.189691,0.084738,-4.135636,-0.360865,-0.230176
-0.674215,3.214786,0.037829,-4.111067,-0.360677,-0.232748
-0.673915,3.239305,-0.008564,-4.086423,-0.360444,-0.235318
-0.673550,3.263214,-0.054329,-4.061780,-0.360170,-0.237888
-0.673125,3.286478,-0.099363,-4.037204,-0.359856,-0.240458
-0.672644,3.309069,-0.143580,-4.012756,-0.359506,-0.243031
-0.672112,3.330963,-0.186908,-3.988483,-0.359122,-0.245608
-0.671533,3.352141,-0.229291,-3.964423,-0.358706,-0.248188
-0.670912,3.372589,-0.270691,-3.940602,-0.358263,-0.250773
-0.670253,3.392299,-0.311082,-3.917037,-0.357794,-0.253363
-0.669562,3.411267,-0.350454,-3.893735,-0.357303,-0.255958
-0.668841,3.429492,-0.388807,-3.870696,-0.356791,-0.258559
-0.668095,3.446976,-0.426154,-3.847913,-0.356262,-0.261166
-0.667327,3.463726,-0.462512,-3.825372,-0.355717,-0.263780
-0.666541,3.479748,-0.497909,-3.803057,-0.355159,-0.266399
-0.665741,3.495051,-0.532373,-3.780945,-0.354591,-0.269025
-0.664929,3.509644,-0.565938,-3.759015,-0.354013,-0.271658
-0.664108,3.523537,-0.598640,-3.737242,-0.353428,-0.274297
-0.663281,3.536739,-0.630515,-3.715599,-0.352838,-0.276942
-0.662451,3.549262,-0.661598,-3.694061,-0.352244,-0.279594
-0.661619,3.561113,-0.691927,-3.672602,-0.351648,-0.282253
-0.660788,3.572302,-0.721536,-3.651195,-0.351051,-0.284919
-0.659960,3.582837,-0.750458,-3.629816,-0.350455,-0.287592
-0.659137,3.592725,-0.778726,-3.608441,-0.349861,-0.290273
-0.658321,3.601973,-0.806371,-3.587045,-0.349270,-0.292961
-0.657513,3.610587,-0.833419,-3.565607,-0.348684,-0.295657
-0.656716,3.618570,-0.859898,-3.544106,-0.348104,-0.298360
-0.655930,3.625928,-0.885830,-3.522521,-0.347531,-0.301072
-0.655158,3.632662,-0.911240,-3.500833,-0.346966,-0.303792
-0.654400,3.638776,-0.936145,-3.479025,-0.346411,-0.306521
-0.653658,3.644270,-0.960563,-3.457081,-0.345865,-0.309260
-0.652934,3.649146,-0.984511,-3.434985,-0.345330,-0.312007
-0.652229,3.653402,-1.008001,-3.412724,-0.344808,-0.314765
-0.651544,3.657037,-1.031046,-3.390285,-0.344299,-0.317532
-0.650879,3.660050,-1.053653,-3.367656,-0.343803,-0.320310
-0.650237,3.662438,-1.075831,-3.344827,-0.343323,-0.323098
-0.649618,3.664198,-1.097586,-3.321790,-0.342858,-0.325898
-0.649023,3.665325,-1.118920,-3.298537,-0.342409,-0.328710
-0.648453,3.665817,-1.139836,-3.275060,-0.341977,-0.331533
-0.647909,3.665666,-1.160333,-3.251356,-0.341564,-0.334368
-0.647391,3.664868,-1.180409,-3.227419,-0.341168,-0.337216
-0.646900,3.663417,-1.200062,-3.203248,-0.340792,-0.340077
-0.646438,3.661306,-1.219285,-3.178841,-0.340435,-0.342951
-0.646003,3.658528,-1.238071,-3.154198,-0.340098,-0.345838
-0.645597,3.655077,-1.256412,-3.129320,-0.339782,-0.348739
-0.645220,3.650944,-1.274296,-3.104210,-0.339486,-0.351655
-0.644871,3.646122,-1.291712,-3.078873,-0.339211,-0.354584
-0.644552,3.640603,-1.308645,-3.053314,-0.338957,-0.357528
-0.644261,3.634379,-1.325081,-3.027540,-0.338724,-0.360486
-0.643998,3.627442,-1.341001,-3.001561,-0.338511,-0.363459
-0.643763,3.619784,-1.356387,-2.975386,-0.338319,-0.366446
-0.643556,3.611396,-1.371219,-2.949029,-0.338147,-0.369448
-0.643374,3.602272,-1.385474,-2.922502,-0.337994,-0.372465
-0.643216,3.592402,-1.399129,-2.895822,-0.337860,-0.375495
-0.643083,3.581780,-1.412158,-2.869008,-0.337744,-0.378540
-0.642970,3.570399,-1.424534,-2.842077,-0.337644,-0.381598
-0.642878,3.558251,-1.436229,-2.815052,-0.337559,-0.384669
-0.642803,3.545330,-1.447212,-2.787958,-0.337487,-0.387754
-0.642742,3.531632,-1.457453,-2.760819,-0.337427,-0.390850
-0.642693,3.517149,-1.466917,-2.733663,-0.337376,-0.393957
-0.642653,3.501877,-1.475570,-2.706522,-0.337331,-0.397075
-0.642618,3.485814,-1.483375,-2.679428,-0.337291,-0.400203
-0.642584,3.468954,-1.490295,-2.652414,-0.337253,-0.403339
-0.642546,3.451296,-1.496289,-2.625520,-0.337211,-0.406482
-0.642499,3.432838,-1.501318,-2.598783,-0.337164,-0.409632
-0.642440,3.413579,-1.505339,-2.572246,-0.337107,-0.412786
-0.642361,3.393519,-1.508308,-2.545952,-0.337036,-0.415944
-0.642257,3.372658,-1.510180,-2.519949,-0.336945,-0.419103
-0.642122,3.350998,-1.510907,-2.494285,-0.336831,-0.422263
-0.641949,3.328540,-1.510442,-2.469010,-0.336687,-0.425420
-0.641730,3.305289,-1.508736,-2.444177,-0.336507,-0.428574
-0.641457,3.281247,-1.505737,-2.419842,-0.336286,-0.431722
-0.641123,3.256418,-1.501392,-2.396062,-0.336016,-0.434863
-0.640718,3.230807,-1.495649,-2.372896,-0.335691,-0.437994
-0.640234,3.204419,-1.488450,-2.350405,-0.335304,-0.441114
-0.639661,3.177259,-1.479741,-2.328651,-0.334845,-0.444219
-0.638989,3.149331,-1.469461,-2.307698,-0.334307,-0.447309
-0.638206,3.120641,-1.457550,-2.287613,-0.333681,-0.450379
-0.637302,3.091193,-1.443947,-2.268462,-0.332957,-0.453429
-0.636263,3.060992,-1.428587,-2.250315,-0.332125,-0.456456
-0.635078,3.030039,-1.411404,-2.233242,-0.331174,-0.459457
-0.633731,2.998337,-1.392328,-2.217313,-0.330092,-0.462431
-0.632209,2.965886,-1.371287,-2.202601,-0.328867,-0.465374
-0.630495,2.932684,-1.348206,-2.189180,-0.327486,-0.468284
-0.628571,2.898727,-1.323007,-2.177126,-0.325932,-0.471159
-0.626419,2.864008,-1.295606,-2.166516,-0.324191,-0.473996
-0.624016,2.828517,-1.265914,-2.157426,-0.322244,-0.476792
-0.621341,2.792240,-1.233838,-2.149940,-0.320071,-0.479544
-0.618367,2.755160,-1.199276,-2.144138,-0.317650,-0.482250
-0.615065,2.717253,-1.162121,-2.140106,-0.314957,-0.484907
-0.611402,2.678490,-1.122254,-2.137934,-0.311963,-0.487511
-0.607340,2.638838,-1.079549,-2.137714,-0.308637,-0.490059
-0.602838,2.598252,-1.033864,-2.139543,-0.304942,-0.492548
-0.597845,2.556685,-0.985048,-2.143523,-0.300835,-0.494974
-0.592304,2.514076,-0.932933,-2.149763,-0.296268,-0.497333
-0.586149,2.470359,-0.877335,-2.158377,-0.291185,-0.499621
-0.579302,2.425454,-0.818052,-2.169487,-0.285517,-0.501834
-0.571671,2.379273,-0.754868,-2.183219,-0.279187,-0.503969
-0.563148,2.331717,-0.687550,-2.199704,-0.272102,-0.506021
-0.553604,2.282680,-0.615855,-2.219074,-0.264153,-0.507988
-0.542889,2.232047,-0.539540,-2.241454,-0.255208,-0.509869
-0.530826,2.179708,-0.458383,-2.266949,-0.245118,-0.511666
-0.517210,2.125563,-0.372208,-2.295625,-0.233704,-0.513385
-0.501809,2.069541,-0.280939,-2.327478,-0.220767,-0.515039
-0.484369,2.011629,-0.184667,-2.362389,-0.206086,-0.516653
-0.464630,1.951899,-0.083737,-2.400070,-0.189434,-0.518265
-0.442351,1.890554,0.021160,-2.440009,-0.170599,-0.519934
-0.417350,1.827944,0.128924,-2.481439,-0.149416,-0.521745
-0.389549,1.764563,0.238082,-2.523362,-0.125808,-0.523803
-0.359016,1.701001,0.346933,-2.564650,-0.099822,-0.526238
-0.325983,1.637848,0.453797,-2.604209,-0.071642,-0.529184
-0.290838,1.575608,0.557255,-2.641123,-0.041589,-0.532770
-0.254095,1.514646,0.656284,-2.674744,-0.010093,-0.537102
-0.216364,1.455182,0.750266,-2.704688,0.022329,-0.542252
-0.178298,1.397317,0.838913,-2.730780,0.055121,-0.548245
-0.140552,1.341066,0.922165,-2.752995,0.087720,-0.555057
-0.103729,1.286386,1.000109,-2.771395,0.119600,-0.562619
-0.068341,1.233201,1.072918,-2.786094,0.150316,-0.570823
-0.034778,1.181413,1.140808,-2.797226,0.179520,-0.579543
-0.003306,1.130916,1.204010,-2.804932,0.206972,-0.588641
0.025933,1.081602,1.262758,-2.809350,0.232538,-0.597989
0.052895,1.033369,1.317272,-2.810609,0.256169,-0.607470
0.077612,0.986122,1.367757,-2.808826,0.277883,-0.616990
0.100173,0.939778,1.414398,-2.804110,0.297747,-0.626473
0.120698,0.894267,1.457361,-2.796562,0.315859,-0.635862
0.139327,0.849531,1.496793,-2.786272,0.332334,-0.645118
0.156207,0.805526,1.532823,-2.773329,0.347292,-0.654216
0.171483,0.762220,1.565569,-2.757814,0.360857,-0.663139
0.185296,0.719591,1.595131,-2.739811,0.373146,-0.671882
0.197779,0.677629,1.621601,-2.719399,0.384272,-0.680443
0.209053,0.636332,1.645064,-2.696659,0.394340,-0.688827
0.219232,0.595710,1.665595,-2.671673,0.403445,-0.697039
0.228419,0.555776,1.683264,-2.644525,0.411676,-0.705089
0.236706,0.516554,1.698137,-2.615302,0.419112,-0.712987
0.244178,0.478071,1.710277,-2.584090,0.425827,-0.720744
